,title,value
46,breaking michael flynn crack will testify to mueller against trump himself,0.0
1751,corruption ivanka trump get trademark from china after meeting with chinese president at mar a lago,0.0
4622,wisconsin bill giving 3 billion incentive to foxconn advance,1.0
3883,trump pick coal lobbyist for epa deputy role drawing mixed reaction,1.0
1795,here s how trump is going to f ck u into wwiii and it doesn t actually start in the middle east,0.0
327,colin kaepernick s mother fire back at trump for calling him a son of a b tch,0.0
3981,justice department fbi resist lawmaker demand for trump dossier file official,1.0
3827,trump say his feud with senator corker will not hurt tax push,1.0
651,trump s fcc make major move to put his propaganda on every american tv,0.0
433,trump staffer admit their bos ha no idea what daca is,0.0
15,tone deaf trump congrats rep scalise on losing weight after you almost died,0.0
31,watch is this proof trump is unfit for service,0.0
291,trump is too incompetent to handle disaster on an island but obama handled one just fine,0.0
2297,breaking trump top off insane weekend by announcing a new muslim ban,0.0
731,watch scaramucci flip out over white house leak sends ominous warning to reince priebus,0.0
3971,under pressure from trump price resigns a health secretary over private plane uproar,1.0
4049,republican senator alexander to consult on bipartisan healthcare plan,1.0
4925,factbox priebus the latest official to leave trump administration,1.0
2018,gop in chaos a obamacare vote go down in flame detail,0.0
3837,turkey s erdogan target u s ambassador over visa dispute,1.0
1069,greedy trump cut take housing money away from the poor protects million in subsidy for himself,0.0
345,trump judicial nominee transgender child are part of satan s plan of destruction,0.0
4898,republican want tech input on u s net neutrality legislation,1.0
2790,senator franken to resign on thursday minnesota public radio,1.0
1683,breaking mexico stand strong against trump s wall delivers brutal remark,0.0
117,trump seething after humiliating virginia election throw ed gillespie under the bus,0.0
2579,trump aide hope win on tax will stem slide in poll number,1.0
1623,neo nazi rally met with strong resistance by local town detail,0.0
1365,trump s barely literate note left at israel holocaust memorial go viral after obama s resurfaces,0.0
1519,trump s approval rating took a huge nosedive right before he fired comey detail,0.0
2266,even trey gowdy think trump s wiretap conspiracy is crazy,0.0
2783,good to go top trump aide gave inaugural day ok to nuclear plan congressman,1.0
3553,u s partisan split widening over russia probe court document,1.0
1768,white supremacist trump ally get punched while screaming clinton is a rapist cry like a baby video,0.0
1869,just in man child boast he s the best president ever doesn t know how long he s been in office,0.0
4956,kansa governor tapped a religious ambassador reflects on legacy,1.0
2694,tillerson seek to ease skepticism about u s state department reorganization,1.0
665,bad news for trump his white voter base just abandoned him,0.0
3613,u s house to vote on non nuclear iran sanction next week,1.0
3552,supreme court dismisses hawaii s challenge to trump travel ban,1.0
4628,trump adviser cohn to remain a talk swirl of white house departure,1.0
3784,white house chief of staff not quitting say job is not to control trump,1.0
853,bombshell report show the russian meeting wa no nothing burger,0.0
3970,trump say cuba did some bad thing aimed at u s diplomat,1.0
4841,u s ban travel to north korea from september 1 say american should leave,1.0
1553,white house staff reportedly went behind trump s back on huge issue because trump is too reckless,0.0
748,trump get wrecked after confirming secret cia program on twitter tweet,0.0
2010,petty trump responds to trumpcare failure by hoping american healthcare system fall apart,0.0
879,idiot donald trump jr just released russian email chain he s toast image,0.0
580,marco rubio call out trump for his refusal to acknowledge the heinous white supremacist violence,0.0
4593,mnuchin tell yale classmate trump doe not equate neo nazi with peaceful protester,1.0
3089,trump add five conservative to list of possible supreme court pick,1.0
956,donald trump get wrecked after saturday meltdown about dumb mika brzezinski tweet,0.0
2872,trump note flynn lied to fbi say his action during transition were lawful,1.0
845,trump go into full denial mode during temper tantrum over historically low approval rating,0.0
3001,tillerson offended by claim of state department s hollowing out,1.0
1154,trump keep shooting himself in the foot with tweet because he doesn t know when to shut up,0.0
2907,former trump adviser flynn pleads guilty to lying to fbi,1.0
354,roy moore want to be alabama s senator but he can t stop being a giant racist,0.0
530,kkk leader threatens to burn a n r journalist during off the rail interview,0.0
4399,trump administration outline how it will wind down dreamer program,1.0
4663,key in nafta talk is not tearing apart what ha worked mexico,1.0
3187,u s republican senate campaign wing end fundraising tie with moore politico,1.0
459,another trump official decides it s a really good time to resign,0.0
3934,foreign government code review problematic white house cyber official,1.0
4364,state file lawsuit challenging trump decision on dreamer,1.0
2163,twitter tear paul ryan to bloody ribbon for praising cbo review of gop healthcare plan tweet,0.0
1926,the internet savage trump after he promotes fox news propaganda again tweet,0.0
443,trump cherished letter obama left him when he took over then did the opposite of what it said,0.0
3662,u s bill to regulate internet ad gain bipartisan support with mccain,1.0
3102,mccain warns trump over staffing pentagon with industry insider,1.0
426,florida sheriff exploit desperate hurricane victim will arrest anyone with a warrant seeking shelter,0.0
2645,republican representative farenthold will not seek re election,1.0
205,richard spencer s fascist goon squad couldn t keep florida from laughing his nazi as off the stage,0.0
4050,u s attorney general defends trump on nfl protest at free speech talk,1.0
3476,trump tax overhaul under intensifying fire a congress ready bill,1.0
1185,trump play golf again in wake of damning comey testimony,0.0
851,george takei take trump jr to the woodshed for colluding with russia,0.0
1034,joe biden is downright ruthless when rich a hole callously disrespect his dead son,0.0
3216,house panel to finish work on tax legislation thursday chairman,1.0
1716,sarah palin faced sexual harassment at fox news but she would rather protect the network than say something,0.0
3227,china s xi stable development of china u s economic tie to drive global growth,1.0
2601,trump strategy document say russia meddles in domestic affair worldwide,1.0
3501,u s veteran to trump save bank customer right to sue,1.0
131,watch republican lawmaker claim forcing woman to have baby will help the economy,0.0
4852,pelosi say trump may try to wriggle out of russia sanction,1.0
1232,maxine water just threw an epic twitter bomb at trump,0.0
197,trump and john kelly just got ripped apart by a medal of honor recipient video,0.0
783,poll trump is the least popular president of all time and it s getting worse,0.0
658,former fbi agent stay tuned because mueller is hot on trump s trail video,0.0
4238,pelosi say she trust trump s sincerity on protecting dreamer,1.0
4106,facebook to overhaul political ad after threat of u s regulation,1.0
3457,former trump adviser papadopoulos pleads guilty to lying to fbi,1.0
2460,70 year old man reportedly ha cabin fever after only one month on new job,0.0
4069,thailand prime minister to visit white house on october 3,1.0
3683,u s mull potential f 16 sale to greece trump,1.0
1139,after gop congressman shot democrat are getting call saying you guy are next,0.0
2613,u s taxpayer rush to claim deduction under threat from tax bill,1.0
252,surprise the people behind fearless girl statue were cynical greedy anti feminist men,0.0
116,watch rick santorum torch trump for not taking responsibility for electoral bloodbath,0.0
1183,trump biographer the donald ha a long history of lying about taping people to intimidate them,0.0
2353,ivanka trump s dress wa nice but there wa one major problem with it video,0.0
4661,mcconnell say all need to stand against hate and violence,1.0
2927,factbox republican to watch in u s senate tax bill fight,1.0
2186,intelligence committee warns trump produce wiretapping evidence by monday,0.0
2805,senate to vote later on wednesday to work with house on tax bill mcconnell,1.0
23,cnn call it a democrat will represent alabama in the senate for the first time in 25 year,0.0
617,sean hannity swears he ll stop petty political disagreement for 12 hour miserably fails tweet,0.0
2556,democrat franken to leave senate on january 2,1.0
2436,sean spicer explodes at anne frank center viciously attack trump critic video,0.0
909,sarah palin us white supremacist slogan to praise trump s warsaw speech and twitter is p ssed,0.0
191,trump wet his pant over bob corker again corker alert the white house daycare staff,0.0
3881,factbox trump on twitter oct 5 ralph northam stock market rex tillerson,1.0
2821,exclusive trump name career diplomat to head cuban embassy source,1.0
1837,racist rep steve king give trump dire warning don t abandon white supremacist tweet,0.0
893,presidential lawyer come forward say trump jr may have committed treason video,0.0
3266,iran call houthi missile attack targeting riyadh reaction to saudi aggression,1.0
4360,trump call for immigration legislation spark republican interest,1.0
4900,u s senator hatch say 25 percent corporate rate a challenge in tax reform,1.0
4599,amid trump backlash his u n envoy say stand up isolate hate,1.0
4657,trump s strategic and policy forum to disband source,1.0
1633,trump go ballistic a white house correspondent dinner continues without him video,0.0
3895,white house welcome effort to study gun bump stock device,1.0
296,watch adviser who wrote trump s tax plan say you will be able to buy a new car for 1 000,0.0
1216,while we were watching comey s testimony the house quietly sucker punched our economy,0.0
4180,in first visit trump urge reform so u n can meet full potential,1.0
4786,russia s lavrov we feel u s readiness to continue dialogue,1.0
314,watch gop senator yawn a disabled healthcare protester are being dragged away by cop,0.0
1113,ann coulter just had a total meltdown over this jackass in the white house,0.0
4131,senator asks fbi if it warned trump campaign about russian meddling,1.0
2304,arnold schwarzenegger hammer trump for claiming he wa fired from celebrity apprentice,0.0
1706,fox news rail against medium coverage of trump s first 100 day here s how they covered obama s,0.0
2901,house ethic panel launch wide ranging probe into sexual harassment claim,1.0
3726,u s diplomacy with north korea to continue until first bomb drop tillerson,1.0
3339,north korea call for a halt to brutal sanction,1.0
3766,facebook will help investigator release russia ad sandberg tell axios,1.0
595,trump demand mitch mcconnell get back to work while vacationing from vacation,0.0
169,attempt by trump to pardon anyone indicted by mueller could backfire on him in a big way,0.0
4452,factbox trump on twitter aug 31 texas,1.0
1831,breaking republican governor arrested on multiple charge gop in chaos,0.0
4840,house conservative tax overhaul must happen by thanksgiving,1.0
2237,top democrat i will make comey answer for trump s wiretapping allegation,0.0
1881,bombshell report just dropped showing gorsuch is a fraud,0.0
637,official gop twitter account went fully delusional and american are not letting them live it down tweet,0.0
2621,trump to say in security speech that china is competitor official,1.0
4337,fbi chief see no evidence of white house interference in russia probe,1.0
1433,putin claim to have transcript of white house meeting available only at trump s request,0.0
524,trump s response to us john s mccain collision wa just heartless,0.0
137,the wall close in on trump a his disgraced national security adviser face indictment from team mueller,0.0
2360,jon stewart brilliantly reveals trump s major character flaw and it s so true video,0.0
481,trump go on psychotic mexico rant during news conference mexico responds perfectly video,0.0
2232,new gop bill would let corporation strip away our first amendment right,0.0
2768,fbi director wray defends bureau in wake of republican criticism,1.0
3027,senate s schumer to meet with official named by cordray to lead cfpb,1.0
2992,trump to visit utah next week expected to announce monument decision,1.0
1325,report russia probe get even hotter a investigator go after trump s own attorney,0.0
2497,watch nbc reporter call trump out for lying repeatedly during live press conference,0.0
4613,trump fire adviser bannon,1.0
4962,trump ban on transgender service member alarm some military officer,1.0
3783,trump healthcare order could run afoul of retirement plan law,1.0
381,kid rock just had his first political rally and it wa worse than you d imagine video,0.0
1811,trump brag about the beautiful chocolate cake he wa eating when he attacked syria video,0.0
2184,john mccain say trump is f cked lot of shoe to drop from this centipede video,0.0
4576,despite expected u s troop hike no end in sight to afghan war,1.0
3344,u s house approves funding for child s healthcare program,1.0
1857,person majority of american voted for shred incompetent fool over syria action video,0.0
3235,china u s create miracle with 253 4 billion in dealmaking zhong,1.0
4970,federal reserve nominee quarles pledge more transparency on bank stress test,1.0
2529,senate leader mcconnell see a more collegial 2018,1.0
2710,republican moore embrace trump message on eve of alabama election,1.0
4052,trump urge nfl to ban player kneeling during anthem,1.0
1268,hillary responds to trump s london failure and it s absolutely perfect tweet,0.0
2800,no 2 democrat in senate call on franken to resign,1.0
80,texas governor just broke with trump this is unprecedented,0.0
365,trump supporter at mother of all rally massively outnumbered by marching juggalos,0.0
2861,u s corporate alternative minimum tax should be removed house republican,1.0
372,watch viral video of tomi lahren being called a racist piece of sh t to her face,0.0
1359,watch trump shove foreign leader out of the way so he can get in front of photo op video,0.0
4100,trump republican to showcase tax cut for business,1.0
72,gay gop operative endorses doug jones over bigoted deviant roy moore in senate race video,0.0
4152,california sue trump administration over border wall,1.0
1308,now jared kushner s uncle is also using trump to sell real estate in china,0.0
2892,u s tax debate employing more than half of washington s lobbyist report,1.0
2989,senate republican shove tax bill ahead a democrat fume,1.0
2847,john anderson liberal republican who challenged reagan dy at 95,1.0
2906,u s remains committed to libyan political agreement state department,1.0
3509,connecticut lawmaker pas 41 3 billion budget nearly four month late,1.0
1088,donald trump humiliates himself with panama leader panama and twitter humiliate trump video,0.0
2577,trump s supreme court appointee gorsuch plot rightward course,1.0
3084,trump open to dropping healthcare provision in senate tax bill aide,1.0
4948,u s express strong disappointment and protest over russia retaliation,1.0
2700,u s congress to let iran deadline pas leave decision to trump,1.0
3259,u s lawmaker introduce bipartisan bill on foreign investment amid china worry,1.0
181,trump just closed the office that coordinate russia sanction,0.0
2524,failed vote to oust president shake up peru s politics,1.0
3600,trump to release jfk file subject to further information,1.0
569,trump lash out at black ceo for resigning from manufacturing council after charlottesville murder,0.0
1494,trump didn t have the backbone to fire james comey himself here s the former bodyguard he chose to do it for him,0.0
4235,u s want nafta five year sunset provision commerce s ross,1.0
647,key trump supporter and major donor trump is incompetent disaster,0.0
3513,u s house speaker fbi to comply with document request on trump dossier,1.0
676,newsweek s latest cover effortlessly demolishes lazy trump meltdown imminent image,0.0
2314,trump camp adviser drop stunning revelation here s why the rnc suddenly went pro russia,0.0
1201,it s mueller time russia probe just got worse for trump and it s going to hurt,0.0
2484,this latest president obama accolade will enrage trump who is only getting more unpopular,0.0
2398,trump tweet his dumbest attack on fbi to date and promptly get ripped apart by twitter,0.0
4321,jamie dimon venture beyond wall street to have a say in washington,1.0
2231,dan rather just took republican to the woodshed for passing horrible healthcare bill,0.0
4044,republican u s senator corker will not seek re election next year,1.0
1520,former mccain chief of staff think u s need a democratic congress,0.0
1566,dem senator blast mitch mcconnell for excluding woman from panel drafting new senate health plan,0.0
25,despicable trump suggests female senator would do anything with him for campaign money tweet,0.0
3696,republican cochran back in senate say ready for tax debate,1.0
81,conservative christian leader kept a sexual assault secret for a republican lawmaker,0.0
2550,trump urge congress to pas short term spending bill,1.0
3443,democrat want a law to stop trump from bombing north korea,1.0
861,racist chicago cop who beat a handcuffed black woman found with trove of slur filled website,0.0
1235,mike penny abruptly bail on pb interview crumbles under russia pressure tweet,0.0
781,trump s america white supremacist blogger given job a federal judge,0.0
3181,putin alleged manafort russian link fabricated by trump opponent,1.0
3325,manafort money laundering charge in russia probe may face challenge,1.0
2471,snowflake trump kick off campaign rally by attacking the fake news medium,0.0
4141,trump say will be putting more sanction on north korea,1.0
1211,anything can provoke trump to block you on twitter even ice cream,0.0
1162,how the gop became the party of white supremacist under donald trump,0.0
4280,u s marshal service waste asset forfeiture fund senator,1.0
3969,texas give houston 50 million for hurricane harvey cost,1.0
2637,trump urge moore to concede alabama senate race,1.0
1730,gop furious a repeal fails american now prefer obamacare over entire republican party image,0.0
915,woman reporter are being turned away from covering congress here s why,0.0
3199,factbox in u s senate democrat represent highest tax state,1.0
3231,tillerson say no disagreement between trump and xi on north korea,1.0
409,trump official get asked a simple question about global warming her response is unbelievable video,0.0
276,trump just dedicated a f king golf trophy to people who are suffering in puerto rico,0.0
3469,trump not interfering with probe will not fire mueller lawyer to cnn,1.0
495,rnc staffer assigned to finding positive story about trump say take this job and shove it,0.0
4713,u s judge order illinois to boost disabled care,1.0
2542,u s court reject trump bid to stop transgender military recruit on jan 1,1.0
3684,greek prime minister say turkey should continue it european orientation,1.0
294,trump once laughed about being more worried about a marble floor than a dying man,0.0
2439,kellyanne conway agrees with comparison of obama appointee to terrorist whine about obstruction,0.0
231,trump threatens to shut down nbc in early morning hissy fit,0.0
4249,hoping to change his luck in congress trump turn to democrat,1.0
4607,bannon departure tip trade scale in favor of white house globalists,1.0
4207,california lawmaker take anti trump stance a session end,1.0
4155,walmart target join call for dreamer legislation,1.0
434,south dakota republican rig upcoming election for herself by personally purging democratic voter,0.0
4717,pentagon s empty post cause uncertainty for defense contractor,1.0
2195,top intelligence committee member no evidence to back up trump s bogus wiretap claim,0.0
1301,the weather channel ha responded to trump withdrawing u from the paris accord and it is gold,0.0
161,watch hannity loses his sh t and refers to hillary a president clinton during unhinged rant,0.0
4200,emmy winner throw jab at trump spicer wheel into spotlight,1.0
2065,lindsey graham just went rogue threatened to impeach trump video,0.0
1599,trump just ridiculously claimed palestine and israel get along unbelievably well and got roasted video,0.0
900,trump jr forced to admit to meeting with shady russian lawyer during 2016 campaign detail,0.0
992,republican senator just had a priest thrown in jail for protesting trumpcare video,0.0
4600,factbox trump on twitter aug 18 camp david homeland security democrat,1.0
2,sheriff david clarke becomes an internet joke for threatening to poke people in the eye,0.0
503,paul ryan sharpens his backstabbing knife prepares war with white house video,0.0
1934,reliable rumor abound that trump is ready to resign,0.0
2041,watch oklahoma republican declares that rape is the will of god,0.0
1936,republican s excuse for cutting food stamp the bible say unemployed shall not eat,0.0
2934,ex trump campaign aide manafort in 11 65 million bail deal lawyer,1.0
3315,prosecutor manafort need to detail finance further in bail talk,1.0
3796,u s attorney general session urge crackdown on asylum policy,1.0
84,trump just got his p ssy handed to him by new zealand s female prime minister,0.0
1920,trump embarrasses himself with yet another desperate tweet about russia tweet,0.0
768,trump considering firing session and replacing him with corrupt trump crony,0.0
3604,trump administration considers pausing u s refugee family reunification program,1.0
3163,juror in u s senator s bribery trial told to keep talking,1.0
3747,republican collins will stay in u s senate focused on healthcare,1.0
4781,in afghan review trump s frustration carry echo of obama year,1.0
487,eric holder just hilariously called trump out on arpaio obama never asked me to drop a case,0.0
4870,factbox scaramucci is latest to leave trump administration,1.0
107,this old mike penny tweet sure is uncomfortable now that the g in maga mean grope,0.0
3160,trump tap ex pharma executive azar a u s health secretary,1.0
2024,spineless paul ryan actually ran away from reporter after trumpcare fail video,0.0
3674,factbox who will trump pick to lead the federal reserve,1.0
3850,democratic senator feinstein 84 all in on re election,1.0
4437,trump s houston trip will serve a empathy test,1.0
593,donald trump double down on korea threat say he wasn t tough enough,0.0
505,we may soon know the source of christopher steele s trump dossier,0.0
1658,paul ryan break down admits gop s trumpcare bill is a massive failure video,0.0
4447,new jersey senator menendez fails to win break in corruption trial,1.0
1298,france s president threw awesome shade at trump after he pulled u from paris agreement,0.0
102,perverted gop state rep corner lobbyist try to force her to help with his raging b ner,0.0
1129,a top republican really just blamed obama for the gop baseball shooting video,0.0
2136,joe scarborough just eviscerated trump s attorney on twitter over tax return tweet,0.0
4439,russia digesting u s diplomatic retaliation pledge harsh response,1.0
2636,trump administration issue new rule on u s visa waiver,1.0
1674,scott baio get his a handed to him by erin moran s family for disgusting comment about her death,0.0
1552,the merriam webster dictionary just savaged trump for his f cking terrible spelling tweet,0.0
4734,defense secretary mattis see growth for silicon valley defense unit,1.0
3875,u s voting commission vice chair urged new voting restriction,1.0
3932,justice department appeal lawyer on mueller russia probe,1.0
370,ohio fireman suspended indefinitely over extremely racist facebook post video,0.0
2725,roy moore campaign cast alabama race a referendum on trump,1.0
4816,senate approves two fcc nominee a it review obama rule,1.0
4817,senate confirms two ferc commissioner restoring it quorum,1.0
4974,republican kill border tax focus on corporate rate cut,1.0
4594,bannon s exit not seen to signal trump shift to center,1.0
2292,go back to your own country right wing bigot shoot man in fit of anti immigrant rage,0.0
1499,trump ignores historically low rating brag he could win election by a lot more now video,0.0
2087,trump s scotus nominee ha disturbing history of open misogyny,0.0
3506,congress watchdog to investigate trump voter fraud panel,1.0
4638,trump adviser bannon say u s in economic war with china medium,1.0
2414,angry constituent shame republican by turning their back on him during town hall,0.0
1060,montana dems hilariously troll reporter slamming goper suggest he should go to jail instead of congress,0.0
202,swastika covered guy get punched in the face outside nazi rally and it s beautiful video,0.0
2294,lindsey graham defends obama drop bombshell on trump that will destroy him video,0.0
3862,trump say giving peace a chance before u s embassy move to jerusalem interview,1.0
3903,u s interior secretary raised political fund on government trip report,1.0
526,bannon take his weapon at breitbart smear quran kissing mcmaster in scathing hit piece,0.0
1311,racist jerk take his hate to national black history museum in the most vile way possible,0.0
2382,watch cnn panelist humiliates snowflake trump for cowardly backing out of correspondent s dinner,0.0
4765,clean debt ceiling bill unlikely to pas house of representative lawmaker,1.0
3797,trump s not so quick fix to undo obamacare,1.0
2844,trump delay announcement on whether u s embassy to be moved to jerusalem,1.0
950,twitter is working on the biggest f ck you to trump and you re going to love it detail,0.0
4412,bad blood over obamacare fight lingers a congress return,1.0
2131,darren wilson just admitted he lied about michael brown trying to take his gun,0.0
2993,watchdog to depart dhs after tension over u s travel ban report,1.0
1276,texas super dolt louie gohmert savaged for licking trump s boot over london response tweet,0.0
382,espn reporter say trump s supporter are white supremacist they use her facebook page to prove she s right image,0.0
1234,john mccain blast intel chief for their orwellian silence during hearing video,0.0
2418,elderly voter shame tom cotton for trying to take away her dying husband s healthcare video,0.0
2693,crucial detail of republican tax plan in flux a deal deadline loom,1.0
1985,watch after facing angry constituent at town hall gop rep run out the back door,0.0
1669,republican go off on trump s border wall in stunning no hold barred rant video,0.0
2770,senate confirms top epa enforcement official,1.0
3977,tree trimming firm pay biggest fine in u s immigration case,1.0
1460,second congressman call for trump s impeachment demand he be charged detail,0.0
3430,manafort spent million on home rug clothes court filing,1.0
292,trump s hhs secretary stole over 1 million from taxpayer and now he s unemployed,0.0
1653,team trump refuse to turn over key vetting document on flynn,0.0
1970,watch lindsey graham lay into devin nunes time to let the grownup handle this,0.0
2507,factbox trump on twitter dec 29 approval rating amazon,1.0
4424,trump hug harvey s victim in test of presidential mien,1.0
188,alt right trump lover loses his sh t kill his own dad for calling him a nazi,0.0
3125,u s attorney general to meet with house intelligence panel,1.0
2832,eu warns trump against recognizing jerusalem a israeli capital,1.0
1231,obama and justin trudeau had dinner tuesday for a moment the world felt sane again,0.0
3217,senate republican may repeal obamacare s mandate in tax bill cornyn,1.0
1023,trump demand fbi investigate obama over russian election meddling and get wrecked tweet,0.0
367,ohio fireman in deep sh t for horrible remark about saving n s,0.0
220,fcc rebuke trump refuse to dismantle first amendment over his petty tantrum,0.0
2378,report sean spicer force staffer to surrender phone in search of leaker,0.0
4539,white house to send memo to pentagon soon on transgender ban,1.0
4461,russia say regret over u s move on consulate closure,1.0
2295,penny doe his best trump impression demand apology from ap over email story detail,0.0
1243,trump s son plug father s presidency hotel chain on morning tv and it s perfectly legal,0.0
2151,paul ryan exposed a spineless a leaked audio show him trashing trump video,0.0
4763,trump vow to win against opioid epidemic offer no new step,1.0
49,joe scarborough it s not our imagination trump really is losing his mind video,0.0
978,trump s social medium man join bos s insane juvenile attack on morning joe host tweet,0.0
1606,plane passenger get into all out brawl then one of them shout america video,0.0
4787,after sanction tillerson may find russia talk an uphill climb,1.0
793,with latest hire trump might ve just gone to war with the nra,0.0
2656,senator burr tillis oppose trump s epa nominee dourson report,1.0
3046,jpmorgan s dimon say trump likely to be a one term president,1.0
3026,ashamed franken say he will not quit senate over groping accusation,1.0
4181,new york governor want credit reporting firm to follow cyber rule,1.0
1631,watch neo nazi leader regret his trump vote blame jewish lobby for failure to build wall,0.0
2932,trump to give state of the union address on jan 30 white house,1.0
3989,supreme court s gorsuch criticized over trump hotel speech,1.0
4206,trump hit back at clinton with a golf ball on twitter,1.0
753,donald trump whine swears and talk cocktail party in a speech to child,0.0
1410,trump want flynn back say special counsel hurt our country terribly,0.0
1812,fbi release damning information about russian collusion trump terrified,0.0
4067,self driving car advocate launch ad campaign to prod congress,1.0
544,ivanka s rabbi break rank roundly condemns trump on charlottesville,0.0
238,corker ha last word on day care donnie on the path to wwiii,0.0
3285,u s senate republican to unveil tax proposal on friday mcconnell,1.0
3787,republican eye alternative for getting to 20 percent corporate tax rate,1.0
3304,russia s sibur say had no direct dealing with wilbur ross,1.0
47,trump get an epic f ck you from britain over his white supremacist retweets,0.0
3695,instead of u s midterm sander focus on smaller race,1.0
964,california single payer health care bill shelved and people aren t happy,0.0
467,trump confidante confirms the donald doesn t want to be president anymore,0.0
2772,exclusive u s regulator offer congress olive branch on loan,1.0
4005,house to vote on federal budget next week house speaker ryan,1.0
1789,jake tapper stunned by trump s stupidity shred his denial of global warming video,0.0
1550,president obama tell audience why american deserve trump and republican,0.0
2692,factbox trump on twitter december 12 democrat kirsten gillibrand chuck schumer,1.0
4505,holding key to debt limit democrat weigh tax demand,1.0
1618,trump kill michelle obama s girl education program right wing feminist ivanka silent,0.0
4149,trump campaign manager manafort offered to brief russian billionaire during 2016 race washington post,1.0
1237,gop candidate completely screw up and admits what republican are really about video,0.0
4814,in blustery call trump pressured mexico on border wall payment,1.0
1217,even republican didn t want trump to tweet during comey hearing,0.0
401,watch black driver bravely shame cop who drew his gun over a turn signal infraction,0.0
3077,white house want republican in alabama senate seat for tax bill vote adviser,1.0
3871,epa watchdog expands audit of administrator s travel memo,1.0
4041,trump expected to set u s refugee cap at 45 000 source,1.0
3439,senior republican proposes more oversight of foreign lobbying,1.0
725,trump touted wisconsin deal force taxpayer to shell out 3 billion,0.0
68,sean hannity get wrecked for yelling at time magazine for calling out trump s lie,0.0
3206,u s senate republican tax proposal diverges from house bill on cut,1.0
738,trump go on stunningly bigoted rant say he will not allow military service of transgender soldier,0.0
4764,al gore say ethical reason could end trump presidency early,1.0
2188,watch darrel issa get booed after being a total d ck to a constituent video,0.0
1728,trump humiliated over name drop that s worse than frederick douglas gaffe tweet,0.0
4243,commerce s ross to lead trade mission on trump s china visit,1.0
1863,weird republican were against obama launching a strike on syria but not now detail,0.0
4154,graham say u s senate to consider healthcare bill next week nbc,1.0
1884,watch adam schiff double dog dare white house to let sally yates testify,0.0
966,friday s new york daily news cover perfectly illustrates what the trump presidency ha done to america,0.0
1774,conservative admit they incited violence at berkeley here s proof screenshots,0.0
4269,democratic leader schumer pelosi to dine with trump wednesday,1.0
1194,watch dan rather explains how close we actually are to a republican defection from trump,0.0
4130,white house seen easing limit on drone strike ny time,1.0
2673,u s prepares to open door on billion dollar london embassy,1.0
863,trump most people would commit treason like my son if given the opportunity video,0.0
2135,meet the woman who took down evangelical pedophile josh duggar,0.0
1195,just drink a bottle of gin and waterboard yourself twitter ex ceo slam trump meeting and commentator go wild,0.0
1172,trump s own staff think he s a joke laugh off his july 4th ultimatum,0.0
3500,no role for assad in syria s future tillerson,1.0
4460,house to vote on self driving car legislation next week,1.0
1286,trump just bailed on his own pittsburgh not paris rally the reason why is infuriating,0.0
3543,u s republican ryan say want dreamer action timing uncertain reuters interview,1.0
2566,in georgia battle of the staceys test democrat future,1.0
3829,turkey s erdogan blame u s envoy for diplomatic crisis,1.0
2866,embattled alabama republican senate candidate ahead in cbs poll,1.0
2964,tax trigger idea for senate tax bill swiftly draw critic,1.0
4853,trump call russia sanction legislation significantly flawed,1.0
2062,trump sends lawyer after 17 year old girl over website where kitten scratch him,0.0
1836,trump slapped with lawsuit for refusing to release white house visitor log,0.0
3573,republican lawmaker propose more conservative obamacare fix,1.0
2079,trump stand by wiretapping lie despite every investigation confirming it s bullsh t,0.0
4586,pakistani army say it ha acted against militant including haqqani network,1.0
712,trump humiliated a his approval rating is now even lower than clinton s during sex scandal,0.0
2942,tillerson unaware of plan to oust him senator corker say,1.0
3715,epa head seek to avoid settlement with green group,1.0
3935,cuba decries u s expulsion of 15 diplomat,1.0
115,maine voter tell trump to go f ck himself expand medicaid through obamacare,0.0
1461,ivanka trump s hypocritical mother s day message got demolished by woman,0.0
4441,trump will announce decision on immigrant child on tuesday white house,1.0
1170,trump hold exquisitely awkward event forcing cabinet member to grovel one by one video,0.0
332,republican senator stuns in town hall admits gop s obamacare repeal will fail tweet,0.0
1053,oops trump s voter fraud panel backfire on him want to investigate russian meddling in 2016 election,0.0
2423,city unanimously vote to impeach trump hope other city will soon follow video,0.0
3720,trump administration imposing new email security protocol for agency,1.0
4199,six dreamer sue trump administration over daca decision,1.0
4026,puerto rico expects u s to lift jones act shipping restriction,1.0
397,fox news just compared slave owner to 9 11 victim seriously video,0.0
3646,trump committed to u s renewable fuel iowa governor,1.0
4003,applause laughter a wounded lawmaker scalise return to congress,1.0
9,watch brand new pro trump ad feature so much a kissing it will make you sick,0.0
2448,milo might have gone too far this time even for breitbart detail,0.0
2597,trump on twitter dec 18 congressional race train accident tax cut,1.0
127,trump tell japanese diplomat he never knew there were so many country in the world,0.0
1841,alt right leader richard spencer wa just punched in the head again then glitter bombed,0.0
3830,senator collins to say friday if she will run for maine governor,1.0
4488,u s appeal court question scope of trump travel ban,1.0
833,trump and putin had a secret meeting after their official one,0.0
1333,john mccain say there s a much bigger threat to u than isi and trump will hate it,0.0
4228,treasury s mnuchin say no tax cut for wealthy,1.0
932,watch confused trump wander aimlessly away from limo video,0.0
4534,u s could start missing payment on october 2 think tank,1.0
1367,president curtsy delivers a really sick burn to manchester attacker loser video,0.0
3845,turkey urge u s to review visa suspension a lira stock tumble,1.0
1228,starbucks customer in chicago go on insane racist rant you ve never heard anything like this video,0.0
