,title,value
9401,syria say u s attack killed six caused extensive damage,1.0
8969,senate vote to proceed with confirmation vote on sec nominee,1.0
3076,madonna get real about trump s presidency brilliantly put him on blast tweet,0.0
8277,exclusive trump target illegal immigrant who were given reprieve from deportation by obama,1.0
4560,seth macfarlane just told johnson and stein supporter exactly what they need to hear tweet,0.0
5684,flynn lawyer denies report of quid pro quo plan to deliver cleric to turkey,1.0
8238,trump eye supreme court after appeal court reject travel ban,1.0
2432,muslim raise 20 000 in three hour to fix vandalized jewish cemetery a trump doe nothing,0.0
9826,trump s cut to flood map program could trigger insurance rate hike group,1.0
9519,trump talk healthcare with republican critic on golf course,1.0
4125,oops donald trump s debate guest support terrorist group that want to kill all jew,0.0
6091,new jersey s murphy echo sander in democratic bid for governor,1.0
2449,mike penny break silence responds to being misled by trump team and flynn video,0.0
9286,kansa republican win congressional seat in special election,1.0
2647,trump s list of unreported terror attack is out and it s absurd citation,0.0
9139,trump to order u s treasury to delve into tax post crisis reform,1.0
9390,russia s lavrov say hope syria strike will not irreparably hurt u s tie,1.0
3127,watch florida gov rick scott disrespect president obama call trump after fort lauderdale mass shooting,0.0
411,with irma about to strike florida trump begs for donation to his re election campaign,0.0
9408,hillary clinton call for u s to bomb syrian air field,1.0
4657,scary trump just declared war on multiple religion,0.0
4535,facing tough re election sheriff joe say he s still investigating obama s birth certificate,0.0
2304,arnold schwarzenegger hammer trump for claiming he wa fired from celebrity apprentice,0.0
736,transgender navy seal hero dare trump tell me to my face i m not worthy of serving,0.0
2772,spicer it would be misguided and wrong to not handcuff 5 year old muslim child video,0.0
5089,house democratic leader urging no vote on spending bill cnn reporter,1.0
2622,trump tweet fake list of fake news the medium ha run and get stomped by twitter tweet,0.0
4936,black voter school trump and republican party for their pathetic outreach effort,0.0
5103,democratic u s senator seek audit of epa chief s trip to morocco,1.0
8412,factbox could trump use executive privilege to block comey testimony,1.0
7623,house intelligence panel will interview kushner on tuesday,1.0
7304,interior department watchdog to investigate threat to alaska senator on healthcare,1.0
6226,u s diplomacy with north korea to continue until first bomb drop tillerson,1.0
3031,tomi lahren rush to delete hypocritical sexually charged tweet detail,0.0
8850,russian foreign minister trump team are people of action,1.0
1974,trump get skewered for trying to take credit for investment ford planned in 2015,0.0
5835,judge proposes may 7 trial date for former trump aide manafort,1.0
4197,ben carson just totally lost his sh t on msnbc when asked about trump sexual assault video,0.0
2877,trump legally declares his inauguration a historic day,0.0
2673,paul ryan assault healthcare on twitter and get butchered by the public tweet,0.0
3575,alec baldwin perfectly responds to trump s temper tantrum over snl impersonation,0.0
3404,judge order trump to court in early january trump claim he can t make it,0.0
1387,trump blame overseas mistake on exhaustion clinton voter have a brutal reminder for him,0.0
1800,gop pundit compared trump s healthcare disaster to martin luther king jr he quickly regretted it video,0.0
4294,apprentice producer lewd trumptapes are nothing there is far worse to come tweet,0.0
4546,trump jr once again show his lack of humanity with disgusting tweet about syrian refugee,0.0
2856,secret service agent risk everything to denounce trump i ain t taking a bullet for him screenshots,0.0
8216,u s weighs sanction on country doing business with north korea,1.0
19,republican senator get dragged for going after robert mueller,0.0
121,trump just openly called for a third world war video,0.0
6239,russia probe special counsel interview ex trump chief of staff priebus,1.0
5358,factbox the four men charged in u s probe of trump russia tie,1.0
5582,contrary to trump tweet senator flake still undecided on tax bill,1.0
6069,uncorked senior republican senator s ire at trump bubble over,1.0
1404,paul ryan is freaking out after leaked tape surface terrified of what s coming next,0.0
629,the anne frank center just nailed trump to the wall for his latest hitler like move,0.0
2266,even trey gowdy think trump s wiretap conspiracy is crazy,0.0
7262,trump on twitter august 8 opioid crisis north korea,1.0
4577,donald trump panicking a ugly divorce record may be unsealed,0.0
5342,trump to nominate former nasa chief griffin for defense undersecretary,1.0
8602,trump seek to slash 3 6 trillion of spending in austere budget,1.0
1105,trump fan debate 12 year old and humiliates himself video,0.0
279,watch kamala harris take trump to the black church in scathing takedown of his attack on black athlete,0.0
2568,u s intelligence say detail of russian dossier exposing trump are checking out video,0.0
7991,clinton campaign chairman testifies in house russia probe,1.0
3742,donald trump get humiliated in the most epic way by a muslim u s marine,0.0
4320,watch the daily show epically destroys fox news for blatant racism,0.0
5068,fbi deputy director to sit for closed interview with house panel,1.0
7920,trump discus north korea threat in call with china japan leader,1.0
9309,u s judge find texas voter id law wa intended to discriminate,1.0
5984,ny california governor say resident would suffer under trump tax cut,1.0
9265,senator warren aide said to be in running for sec job source,1.0
9355,russia to close down syria communication line with pentagon interfax,1.0
9219,japan u s agree economic talk should produce concrete result near term,1.0
8539,texas governor draw criticism for joke about shooting journalist,1.0
1269,kellyanne conway s husband just publicly bashed trump s travel ban while she wa defending it on tv,0.0
644,five time five time draft dodger donald trump insulted those who actually served,0.0
3570,trump get his a handed to him by woman in epic smackdown for whining about snl,0.0
5389,ex u s nsa employee pleads guilty to taking classified document,1.0
6372,trump decline to explain calm before the storm remark,1.0
9977,highlight the trump presidency on march 13 at 9 05 p m edt,1.0
3551,taxpayer to get huge bill for protecting trump because new york city can t afford it,0.0
9621,exclusive a democratic attorney general target trump republican ag target them,1.0
2516,watch morning joe host tell kellyanne conway to go f ck herself ban her from show,0.0
6340,democrat see budget fight a chance to force trump s hand on dreamer,1.0
1597,ben carson homeless shelter shouldn t be comfortable because people might stay,0.0
6853,trump his party an american odd couple,1.0
1044,watch kellyanne conway accuse democrat of interfering with our democracy by opposing trump video,0.0
6973,interior department watchdog drop probe of threat to alaska senator on healthcare,1.0
7848,senate s schumer urge stabilizing health insurance market,1.0
674,watch fox host call for revolt if grand jury indicts trump,0.0
5613,former trump campaign adviser delivers irrelevant document to congressional committee,1.0
1887,trump just got shredded by a republican strategist presidency crumbling tweet,0.0
5505,white house to democratic leader stop the political grandstanding,1.0
8929,trump gain traction on healthcare bill vote set for thursday,1.0
3974,hillary unleashes brutal rant on trump supporter calling her husband a rapist video,0.0
6549,republican senator alexander to consult on bipartisan healthcare plan,1.0
8693,trump budget to give first look at infrastructure plan,1.0
6179,trump on twitter oct 17 tom marino greek prime minister fake news,1.0
5713,u s blacklist 10 venezuelan for corruption undermining state vote,1.0
311,the only pittsburgh steeler to stand for national anthem speaks out and trump fan will hate it,0.0
9221,japan see new era of cooperation with u s minister,1.0
2523,confirmed high level trump campaign staff wa in constant touch with the russian government video,0.0
7875,erdogan say u s stance stall turkish ratification of paris climate deal,1.0
648,it s official the united state government is censoring climate data,0.0
2642,hillary just joined theresistance in brilliant video without even mentioning trump,0.0
9491,senate banking panel vote in favor of clayton s sec nomination,1.0
9950,trump seek input from u s energy company on paris climate pact,1.0
7711,ustr to seek appropriate mechanism in nafta on currency manipulation,1.0
5763,commerce secretary say trump xi talk will address trade imbalance,1.0
1967,trump stooge nunes just gave the most immature answer when asked if he will recuse himself video,0.0
2177,donald trump jr expects u to believe he ha zero contact with his father,0.0
9439,nuclear option fallout more extreme u s justice expert say,1.0
7349,u s launch opioid fraud and detection unit,1.0
6083,u s judge question state seeking to restore obamacare payment,1.0
7412,trump tell republican to get back on healthcare bill,1.0
7834,factbox donald trump jr s lawyer ha experience with the mob and music,1.0
5116,trump say not considering firing u s special counsel mueller,1.0
1447,revealed trump s senior adviser afraid to leave him alone in meeting with foreign leader,0.0
73,watch retired alabama cop we were told to keep roy moore away from high school cheerleader,0.0
7468,trump urged washington to stop bank merger in 2004 letter,1.0
921,trump try to shake polish first lady s hand she refuse to touch him video,0.0
8821,white house week away from naming anyone to fed official,1.0
5018,u s appeal court reject challenge to trump voter fraud panel,1.0
622,in public trump call the investigation a witch hunt in private he s trying to influence mueller,0.0
2378,report sean spicer force staffer to surrender phone in search of leaker,0.0
6823,defying trump senate panel approves funding for u n climate body,1.0
1714,karma wikileaks turn on donald trump after administration threatens to arrest julian assange,0.0
7563,republican senate leader to hold healthcare vote within hour,1.0
4803,clinton camp just obliterated trump s shameful excuse for black outreach,0.0
1059,trump tell supporter he ll enact a law that ha actually been in place for over 20 year,0.0
3960,nikki reed destroys trump for insulting woman in epic video,0.0
1574,in 2011 stephen colbert gave u a futuristic view of trump s presidency he wasn t far off video,0.0
3936,watch wolf blitzer nail giuliani to the wall for ten grueling minute over his fbi claim,0.0
303,trump is so bad hillary is telling him how to be president and he s doing what she say,0.0
4503,early voting in north carolina show great news for democrat,0.0
5969,trump not interfering with probe will not fire mueller lawyer to cnn,1.0
8153,russia medium group that angered kremlin is sold,1.0
2280,man behind trump s insane claim that obama tapped his wire just admitted he made sh t up video,0.0
2085,stephen hawking say he s afraid of visiting the u s till trump is gone video,0.0
2120,top trump advisor exposed a member of nazi group and he violated immigration law report,0.0
5219,nearly half of american still oppose republican tax bill reuters ipsos poll,1.0
8771,u s ally seen cooperating despite alleged trump secret leak,1.0
5019,treasury secretary mnuchin wa sent gift wrapped box of horse manure report,1.0
8679,u s senator insists special counsel will not derail congress russia probe,1.0
8411,japan defense minister back all u s option on north korea seek deeper alliance,1.0
2919,watch bill maher return and hilariously mock drug addicted red state for voting trump,0.0
2063,american spring breaker chant trump s build that wall while in mexico,0.0
8549,u s take full responsibility for manchester intelligence leak tillerson,1.0
6442,u s to expel nearly two third of cuban embassy staff u s source,1.0
1220,comey might have just made sure we don t end up with president penny when trump is impeached,0.0
7434,exclusive congress asks u s agency for kaspersky lab cyber document,1.0
2381,john kasich completely getting rid of obamacare is just not acceptable video,0.0
6624,u s navy carrier drill with japanese navy amid north korean tension,1.0
6878,factbox trump on twitter september 6 hurricane tax cut,1.0
7283,van niekerk forced to work his way to tantalizing 400m final,1.0
4019,report hillary want joe biden for huge role in white house,0.0
6860,trump call for immigration legislation spark republican interest,1.0
4175,here s the new way trump is scamming republican donor who give the gop money,0.0
3685,harvard law professor call for electoral college to dump trump,0.0
9305,mattis say u s military policy in syria unchanged,1.0
5227,trump urge alabama voter to back roy moore,1.0
6674,senate republican tax chief want dividend deduction in tax reform,1.0
6298,trump point to congress on puerto rico assistance,1.0
2540,breaking russia scandal explodes in trump admin top russian stooge is out,0.0
3331,china drone drama wa over before trump s first tweet if he got intel briefing he d have known it,0.0
9590,u s debt to reach 150 percent of gdp in 30 year cbo,1.0
3376,trump just f cked up his spelling so badly the dictionary mocked him on twitter tweet,0.0
7343,tillerson to press china and asean state on north korea in manila,1.0
8421,lawyer withdraws from consideration for u justice dept post,1.0
4463,fraud architect who wa scammed for 100k expose the real trump video,0.0
1326,oregon republican want to put right wing militia on government payroll but only to defend republican,0.0
7659,china say significant progress wa made on 100 day trade plan with u s,1.0
935,npr tweet entire declaration of independence dumbass conservative think it s an attack on trump screenshots,0.0
8243,at trump s cabinet meeting flattery is flavor of the day,1.0
2850,cnn smack trump with inauguration day rating fact after he praise fox news,0.0
3006,trump died a little inside after snl so he claimed that democrat voted for him to make himself feel better,0.0
6535,republican fail again to kill off obamacare in senate,1.0
3706,republican declare war on the poor go after food stamp medical coverage,0.0
1784,trump demand queen of britain pick him up in gold plated carriage organize parade during visit,0.0
983,time magazine tell trump to stop displaying fake magazine cover in his golf club tweet,0.0
239,penny join trump s nfl whinefest leaf colt game in a huff over police brutality protest,0.0
6215,epa head seek to avoid settlement with green group,1.0
4564,michigan republican strip flint of their power to sue the state over poisoned water,0.0
4852,fbi find evidence that foreign hacker infiltrated u s election system,0.0
3261,woman stab black man in the face on christmas for offering her his train seat,0.0
9872,lobbyist settle ny ethic probe tied to convicted state senator,1.0
8430,putin russia struck no secret agreement with trump team,1.0
8466,u s coal stock fall exit from climate deal may hurt not help,1.0
1210,trump just committed obstruction of justice by whining about comey leak on twitter,0.0
2947,watch lewis black hilariously burn trump and mock inauguration on the daily show,0.0
8959,house republican leader give no timing for healthcare vote,1.0
1128,alex jones threatens wolf blitzer with gunfire ahead of megyn kelly interview video,0.0
4780,detroit reverend blast trump s scam he just tried to pull on voter video,0.0
4407,lawyer shot and killed his wife blame black life matter video,0.0
166,this is what fox news considered news a everyone else covered indictment of trump camp manager,0.0
5691,first lady melania play tourist a trump departs beijing,1.0
6257,netanyahu lauds trump s iran turn see chance to change nuclear deal,1.0
6099,former u s president jimmy carter say would travel to north korea nyt,1.0
1840,woman in the world founder ha the perfect description for trump s crazy presidency video,0.0
4482,trump won t tell america where his product are made so here s a handy guide image,0.0
9688,speaker ryan dented by healthcare debacle but keep support,1.0
3196,trump property already made over 400k from the presidency,0.0
4544,hateful arizona pastor deported from botswana after saying gay should be stoned to death video,0.0
5076,bank healthcare service firm among winner from u s tax bill,1.0
4869,watch hitler explodes at trump campaign in hilarious video mocking white supremacist rage,0.0
8131,house speaker optimistic on tax reform prospect this year source,1.0
5776,democrat phil murphy win new jersey governor s election medium,1.0
9345,in big win for trump senate approves his conservative court pick,1.0
7698,senate panel chair say will hold hearing on health insurance market,1.0
7156,survey contradict trump claim that comey had lost fbi confidence,1.0
5347,john anderson liberal republican who challenged reagan dy at 95,1.0
4617,respected forensic pathologist suggests trump and putin might actually be poisoning hillary tweet,0.0
9777,exxon must confer with new york ag on tillerson email judge,1.0
7538,white house say it is reviewing house bill on russia sanction,1.0
6478,white house start probe of private email use by senior aide politico,1.0
6673,trump choice for russia ambassador no question russia meddled,1.0
1440,watch fox news tucker carlson scream about dirty bathroom to avoid talking about trump,0.0
8624,mueller cleared by u s ethic expert to head russia probe,1.0
140,hawaiian had the perfect sign to infuriate trump when he landed there,0.0
3048,mexican president tell trump one more time that mexico isn t paying for his stupid wall video,0.0
6862,trump jr to testify privately to senate committee on thursday,1.0
6251,macron assures iran s rouhani of france s commitment to nuclear deal,1.0
5092,republican appear all but certain to pas tax legislation,1.0
963,trump just got caught trying to blackmail morning joe host,0.0
8497,world risk four year legal grey zone if trump quits climate pact,1.0
116,watch rick santorum torch trump for not taking responsibility for electoral bloodbath,0.0
8406,vice president penny urge congress to complete obamacare repeal,1.0
7934,moderate republican warn of trouble for tax reform,1.0
3157,bernie sander just used trump s own tweet to publicly shame him on the senate floor,0.0
5778,trump warns rogue regime north korea of grave danger,1.0
6537,trump urge nfl to ban player kneeling during anthem,1.0
2320,trump try to tie chuck schumer to putin with insane twitter fit image,0.0
8780,russia say report that trump revealed secret information are fake interfax,1.0
4682,former epa head finally admits she wa wrong about ground zero air quality,0.0
6356,china say hope iran nuclear deal stay intact amid trump criticism,1.0
178,breaking the first charge have been filed in mueller s russia investigation,0.0
3385,trump bail on teleprompter insult his own supporter at victory rally video,0.0
7458,white house division on display with scaramucci s comment,1.0
7691,mcconnell say u s senate to vote early next week on obamacare repeal,1.0
6741,u s house pass 1 2 trillion measure to fund government,1.0
9939,government leaker are enemy to our state white house official say,1.0
3988,wa trump s tax evasion perfectly legal a he claim his own tax lawyer say probably not,0.0
4232,eric trump sent fundraising email showing trump winning there s just one problem,0.0
5088,green group sue trump administration over delay of methane rule,1.0
4138,cnn host stunned a trump supporter say voter fraud got obama elected video,0.0
4491,watch fox host whine how it s not fair that men can t condescend to woman,0.0
6779,congress revisits obamacare this time with a bipartisan twist,1.0
3338,sarah palin just said the stupidest thing on twitter and got humiliated for it,0.0
1764,china and russia chase u destroyer away after trump s navy creep up on north korea,0.0
184,trump just got banned from the place where he proposed to melania,0.0
8253,maryland district of columbia sue over payment to trump hotel,1.0
9821,trump s russian imbroglio prompt republican rethink on surveillance law,1.0
7182,three ceo resign from trump council over charlottesville,1.0
6416,greek archaeologist clear way for hellenikon resort,1.0
9711,mnuchin say u s growth prospect not fully reflected in market,1.0
3252,trump caught in huge lie about his shady foundation,0.0
1047,obama just delivered his most scathing rebuke of trumpcare yet and it s awesome screenshots,0.0
967,seth meyers reaction to trump s morning joe misogyny is something the whole world should see video,0.0
4873,watch joy reid shuts down trump supporter s bizarre eugenics conspiracy theory video,0.0
7841,trump to nominate financier lewis eisenberg to be ambassador to italy,1.0
6323,u s congressional panel spar over trump dossier on russia contact,1.0
9317,u s anti border tax coalition to target lawmaker during congressional recess,1.0
6373,aclu sue trump administration over birth control policy,1.0
3965,hillary s reaction to her cubby finally winning the world series is priceless image,0.0
4065,sean hannity just got owned by george w bush s cia director,0.0
9759,top senate democrat say repealing essential benefit would need 60 vote,1.0
5852,new trump immigration effort aim to stop child border crossers,1.0
6396,senior u s house republican expects action on gun bump stock,1.0
3463,bryan cranston show up on snl to hilariously mock trump s ridiculous cabinet pick video,0.0
7279,fired by trump former attorney bharara launch podcast,1.0
6620,tillerson stress diplomacy on north korea amid threat abc,1.0
4309,one of trump s groping victim just came forward campaign is panicking video,0.0
8918,jay clayton sworn in a chairman of the u s sec,1.0
154,former ambassador accuses trump of violating constitution every time a diplomat visit,0.0
4266,president obama blast insecure trump make it clear trump is unfit video,0.0
3139,he ha had it former cia director just quit the trump transition team,0.0
3853,the law say donald trump can already be impeached and that might be the plan,0.0
7056,factbox trump on twitter aug 22 virginia u s navy,1.0
914,the world to trump f ck off you did not inherit a mess from obama video,0.0
640,trump love to say the new york time is failing so they just effortlessly embarrassed him with simple number,0.0
8334,u s might expand laptop ban to 71 airport homeland security,1.0
1538,trump just made his 2 most dunderheaded move yet after firing comey detail,0.0
7048,clinton in book say trump s debate stalking made her skin crawl,1.0
5041,house widens ethic probe to include farenthold campaign work,1.0
3377,trump fan willfully give reporter kurt eichenwald epileptic seizure deplorables cheer tweet,0.0
1849,paul ryan make perfect argument for medicare for all dumbass didn t even realize tweet,0.0
5026,company have up to a year for new u s tax bill reporting sec,1.0
6765,republican senator cruz push 15 20 percent corporate tax rate,1.0
1791,trump humiliated a china roast him for being an ignorant child detail,0.0
8945,trump struggle to win over moderate republican on healthcare overhaul,1.0
4117,trump just said the most racist thing imaginable about latino immigrant,0.0
4749,trump spokeswoman slip up say trump s immigration plan won t work video,0.0
4542,trump used foundation donation to pay off and settle private lawsuit,0.0
3021,even white nationalist are turning on trump one nominee is giving them hope,0.0
7317,senate confirms two ferc commissioner restoring it quorum,1.0
1463,ann coulter is super pissed that trump is a disaster,0.0
7072,china defends ally pakistan after trump criticism,1.0
8025,yemen official say disappointed by u s supreme court decision on travel ban,1.0
251,watch mike penny s photo op with puerto rico survivor just went terribly wrong video,0.0
4024,trump sends out dangerous tweet claiming voter fraud in texas state voting official call bullsh t,0.0
8724,mexico welcome nafta re negotiation expects constructive talk,1.0
9669,italian prime minister to meet trump in u s on april 20 diplomatic source,1.0
197,trump and john kelly just got ripped apart by a medal of honor recipient video,0.0
5989,key house lawmaker see progress allaying tax deduction concern fox,1.0
8591,exclusive mcconnell expects bipartisan support for bill reauthorizing fda user fee,1.0
7911,trump to promote u s natgas export in russia s backyard,1.0
1022,piece of sh t gop senator immediately regret trolling bernie sander over trumpcare,0.0
7570,senator corker say no deal yet on russia sanction bill,1.0
367,ohio fireman in deep sh t for horrible remark about saving n s,0.0
7223,trump will send envoy to middle east to discus peace official,1.0
7600,eu divided on how to answer new u s sanction against russia,1.0
1681,trump just sent a major f ck you to the supreme court confirms his own incompetency detail,0.0
4918,child s home reject atheist s cash donation because he s not a christian,0.0
7192,texas bathroom bill stall in special legislative session,1.0
1920,trump embarrasses himself with yet another desperate tweet about russia tweet,0.0
6087,new hampshire governor asks trump to stop indonesian deportation effort,1.0
3509,time magazine make trump their person of the year and promptly get wasted by twitter tweet,0.0
3737,trump will freak out after this senator just shut him down,0.0
7815,epa chief want scientist to debate climate on tv,1.0
3504,governor of new york attack trump with depressing message about election detail,0.0
7717,grandma grandpa from travel ban state now welcome u s cable,1.0
162,seth meyers summed up monday s event perfectly video,0.0
8540,russian with tie to former trump aide want immunity for testimony nyt,1.0
4866,watch mike penny get embarrassing grilling after he evades simple question,0.0
1756,two gopers left looking like gooey pile of stupid in front of constituent at town hall video,0.0
7017,u s trying to promote crisis in venezuela foreign minister,1.0
762,watch according to trump obama care is somehow 17 year old tweet,0.0
9322,in georgia a democrat s make trump furious campaign rattle republican,1.0
7670,trump press fraud concern a panel begin investigation,1.0
5662,trump to meet with u s house republican thursday about tax white house,1.0
9944,fbi nsa chief to testify on trump wiretap claim russia lawmaker,1.0
5923,court document show manafort wealth tie to russian oligarch,1.0
1733,sarah palin kid rock and ted nugent visited the white house they were a white trash a you d think,0.0
6344,trump say only one thing will work with north korea,1.0
1115,the army field manual prof that trump is too mentally unstable to be president detail,0.0
5512,official in charge of state department reorganization step down,1.0
5805,india order investigation after paradise paper leak,1.0
1862,trump tried recreating obama s iconic bin laden raid situation room photo and it s so pathetic,0.0
1581,trump nominee brag that taking away healthcare will force more american to convert to christianity,0.0
5262,house approves stop gap government funding bill,1.0
5154,senator mccain will vote on tax bill no 2 republican,1.0
3901,watch trump adviser stammer while being grilled by chris cuomo for being a hypocrite,0.0
6533,u s commerce secretary say market access protectionism top china issue,1.0
6517,senator want probe of allergan transfer deal with tribe letter,1.0
2720,virginia seek to hold trump in contempt for ignoring federal court order against muslim ban,0.0
713,watch internet hilariously mock trump for not killing his own fly like president obama,0.0
8529,senator mccain say putin bigger threat than isi,1.0
6249,uae say fully support new u s policy against iran,1.0
8455,france s macron say u s interest to be harmed by climate deal withdrawal,1.0
6131,two republican senator seek to add flexibility to bipartisan health bill,1.0
8631,u s senate confirms iowa governor branstad a ambassador to china,1.0
6892,factbox trump plan to dismantle dreamer program draw strong response,1.0
9932,hawaii judge halt trump s new travel ban before it can go into effect,1.0
1126,kushner is now under fire by special counsel for potential dirty financial dealing,0.0
484,adviser are now warning donald trump about impeachment,0.0
3907,ted nugent appears at trump rally grope himself while spewing profanity video,0.0
3410,trump national security adviser seriously violated federal law should be banned from office,0.0
901,trump crumbles a his own un ambassador shuts down his russia lie video,0.0
7536,trump say would be surprised if iran compliant with nuclear deal wsj,1.0
1569,icymi snl skewer morning joe and it is hilarious,0.0
3327,breaking obama alongside canada just made huge move to protect earth from trump,0.0
4839,trumpkins seriously think their hero will return from mexico with a check for his wall tweet,0.0
7022,california lawmaker consider spending billion to fix housing,1.0
1175,fox news confuses julius caesar depiction for trump and get pissed about shakespeare,0.0
9297,trump to nominate attorney sullivan for deputy secretary of state,1.0
8778,russia s response to trump leak report do not read u s newspaper,1.0
7546,california governor sign climate policy extension into law,1.0
9276,russia and usa after tillerson talk agree modest step to mend tie,1.0
3525,democrat introduce legislation to probe russian voting hack trump pissed,0.0
3167,naacp member arrested for protesting trump s racist attorney general pick video,0.0
245,a new low trump exploit la vega shooting to raise money for his campaign tweet,0.0
1863,weird republican were against obama launching a strike on syria but not now detail,0.0
2591,9th circuit burn trump bad by sticking 5th grade civics lesson in their decision against him,0.0
6276,senior u s legal official meeting uk leader to tackle online security issue,1.0
8189,man who accused seattle mayor of sexual abuse drop lawsuit,1.0
4948,watch donald trump throw a hissy fit about morning joe and get hilariously buried,0.0
9605,ex christie associate get up to two year in prison in bridgegate scandal,1.0
3964,gop governor call black colored people video,0.0
9452,house will not vote on healthcare law before break lawmaker,1.0
1342,france s president confirms he intentionally humiliated trump with that handshake video,0.0
631,victim of terrorist attack question lack of presidential support,0.0
6405,energy secretary took charter flight day before price resigned,1.0
2132,florida is about to make murder legal yes really,0.0
581,just in one dead after trump loving nazi us car to mow down dozen of people,0.0
522,donald trump never met a disaster he couldn t make much worse,0.0
376,another russian turn up dead he actually saved the world video,0.0
1915,maxine water let s talk about impeaching trump video,0.0
8970,white house seek quick vote on healthcare overhaul but hurdle remain,1.0
6643,australian woman go pro on back of investment boom,1.0
2922,trump just shut down all of the department of the interior s twitter account because reason,0.0
4719,trump just gave the most bizarre response for how he ll defeat isi video,0.0
9189,penny say working with ally to put pressure on north korea,1.0
5862,u s tax plan threatens wall street s bermuda idyll,1.0
8674,at a white house in crisis trump look increasingly isolated,1.0
1229,read former fbi director james comey s full prepared testimony ahead of today s hearing,0.0
8423,comedian kathy griffin say her career is over after gory trump photo,1.0
6470,trump say cuba did some bad thing aimed at u s diplomat,1.0
7845,trump s election panel put hold on voter data request,1.0
8858,trump fire fbi director comey setting off u s political storm,1.0
7254,chicago tout new debt structure aimed at saving money,1.0
5207,trump sign defense policy bill urge u s congress to fund it,1.0
545,watch this nazi cry like a little b tch after realizing he might be arrested video,0.0
2016,author of failed gop bill which would have kicked 24 million off insurance reportedly near tear,0.0
5120,congressman will not seek relection amid misconduct probe,1.0
9107,u s state department appoints fox news anchor a spokeswoman,1.0
449,trump brag about hand size while at hurricane shelter and it s beyond weird video,0.0
295,new mexico is erasing actual science from their science standard,0.0
3115,national security expert warns of the dire danger of trump s plan for intel community video,0.0
361,it s time to stop excusing trump supporter and start shaming them for the awful people they are,0.0
8831,comey had pushed for more resource for russia probe before being fired by trump source,1.0
6793,treasury chief see competitive corporate tax rate cnbc,1.0
9790,trump koch brother at odds over trumpcare vote,1.0
3189,robert reich hammer trump s unpresidential behavior in amazing new year s message,0.0
513,watch catholic nun give paul ryan a biblical beatdown,0.0
9878,trump s budget cut to domestic aid program draw republican scorn,1.0
7507,senate advance on healthcare with dramatic return by mccain,1.0
6064,border wall prototype a first small step on trump campaign promise,1.0
1191,watch pelosi know the russian have something huge on trump and he ll do anything to keep it quiet,0.0
5191,democrat win u s senate seat in alabama in setback for trump,1.0
8201,baseball field shooting shake american symbol of fair play,1.0
3664,keith olbermann buries trump for whining about recount effort,0.0
9806,u s chamber of commerce back republican healthcare bill,1.0
4756,trump continues racist birtherism won t say president obama is an american,0.0
397,fox news just compared slave owner to 9 11 victim seriously video,0.0
5951,white house chief of staff call for special counsel to probe democrat,1.0
6259,saudi arabia welcome new u s strategy toward iran,1.0
3811,trump brings u dangerously close to state run medium before his administration is even chosen,0.0
5025,trump sign tax government spending bill into law,1.0
7238,trump epa lag behind in environmental enforcement report,1.0
1453,watch morning joe rip trump for leaking classified info to russian demand accountability,0.0
4837,rob reiner ha the best response to trump going to mexico,0.0
215,mccain responds with zero f cks to give over trump s threat,0.0
5254,civil right pioneer to eschew museum opening after trump say will attend,1.0
4973,watch joy reid shuts down right wing pastor for lying in defense of racist trump,0.0
313,fox news just proved trump is using fake video to try to start war with iran,0.0
4379,trump bash soldier with ptsd and enrages the entire internet video,0.0
3945,bridgegate verdict is in guilty on all charge document,0.0
3517,trump make absolutely ironic pick with huge conflict of interest for epa head,0.0
8937,change at helm of u s bank agency signal new trump era,1.0
6803,pope hope trump re think daca decision on immigrant child,1.0
7389,trump bump court fight draw big money into attorney general race,1.0
6051,house republican launch probe of clinton email decision uranium deal,1.0
7858,big financial woe linger in illinois new budget,1.0
8531,trump attack fake news following kushner report,1.0
8161,rosenstein may need to recuse himself from russia probe abc news,1.0
7646,moscow in talk with u s to create cyber working group ria report,1.0
6722,key republican senator doubt 15 percent corporate tax rate can be reached,1.0
806,corruption here s how donald trump is breaking the law and profiting from the presidency,0.0
1289,inauguration protester could face decade in prison this is war against the first amendment,0.0
3595,the senate just quietly passed a measure to destroy free speech on college campus,0.0
950,twitter is working on the biggest f ck you to trump and you re going to love it detail,0.0
8915,u s house intelligence committee ha successful russia hearing,1.0
4738,mark cuban rip fox host for judging clinton speaking fee reagan wa paid more video,0.0
528,after charlottesville gop asks supporter how trump is doing great good or just okay,0.0
3796,watch hypocrite trump supporter get buried for whining about a racist being called a racist,0.0
8441,german minister say global climate deal will survive u s pull out,1.0
6374,u s house committee call new hearing on kaspersky software,1.0
1273,trump awakes with unhinged rant over what to call his failing muslim ban tweet,0.0
833,trump and putin had a secret meeting after their official one,0.0
8365,former corinthian college student await loan relief u s state,1.0
9737,senate panel press sec nominee clayton on conflict,1.0
9530,gritty new jersey a source of wealth for trump s son in law,1.0
4896,clinton s devastating new ad put trump s white supremacist tie on full display video,0.0
9275,trump asks government agency for plan to cut spending,1.0
8601,texas house approves new voter id bill after setback in court,1.0
2874,you can t make this sh t up kellyanne conway punched a dude at inaugural ball screenshots,0.0
8048,u s would like nuclear deal with india to go forward official,1.0
8422,new york governor cuomo say will invest more in renewables to add job,1.0
5278,franken to make 11 45 a m announcement after harassment accusation,1.0
