,title,value
3188,trump tweet chicago murder stats demand that mayor let him handle it detail,0.0
3335,trump throw petty hissy fit because bill clinton told the truth about him at a bookstore,0.0
17216,kremlin awaits signal from trump s team to establish contact,1.0
8339,rick santorum endorses rubio but can t actually name any of his accomplishment video,0.0
1412,trump viciously attack reporter for cornering him denies telling comey to leave flynn alone video,0.0
13815,new york mayor criticized for proposed limit on legal aid to immigrant,1.0
5244,watch khizr khan destroys trump during interview for attacking his family,0.0
11759,trump say wealthy might have to accept higher tax under his tax plan,1.0
1375,f ck donald trump democratic chair of california go out with both middle finger in the air,0.0
4048,trump freak out talk world war three video,0.0
7687,watch bill maher s translation of hitler s speech show where trump get his crazy idea,0.0
2189,trump s weekend jaunt to florida are putting the u s in grave danger,0.0
5631,the latest news about the clinton email scandal will ruin conservative whole week video,0.0
4076,jan brewer insult every american pow while defending draft dodging trump,0.0
12802,trump s pick to head u s bank regulator withdraws,1.0
11412,white house say trump ha confidence in secretary of state tillerson,1.0
14015,no vote on healthcare bill this week in u s house,1.0
14687,powerful texas republican see tough road for bathroom bill,1.0
4773,report priebus withdraws plan to prop trump up after hearing his hateful immigration speech,0.0
18065,putin s close friend donald trump will be next u s president,1.0
8009,cop s convict daughter demand public service instead of jail for hate crime,0.0
2652,this move by president obama completely humiliated trump clearly show who the better man is,0.0
8212,candace cameron bure visibly upset on fox news over anyone joking about hell video,0.0
12875,erdogan say u s stance stall turkish ratification of paris climate deal,1.0
12718,u s appeal court upholds gag order on fbi data surveillance,1.0
13145,venezuela decries ignorant trump s cuba policy rollback,1.0
6043,this hilarious cartoon show what happened just before paul ryan endorsed trump,0.0
3869,watch the moment the daily show realized trump won this wa probably all of u video,0.0
10358,factbox the four men charged in u s probe of trump russia tie,1.0
16901,trump support completion of dakota access pipeline,1.0
2787,breaking house dems have had it with trump and are fighting back with protest and lawsuit detail,0.0
9126,moviegoing hit 22 yr low la time blame everyone but anti trump hollywood,0.0
17863,obama say work ha begun on habitat to help human reach mar,1.0
13984,u s congress secures health benefit for coal miner,1.0
3387,ivanka trump get hilariously trolled on amazon with perfect review of her shoe,0.0
7355,look like sarah palin is about to become the next judge judy no really,0.0
2636,watch donald trump literally offer to destroy a state senator s career,0.0
9969,i learned that in 8th grade sarah sander school liberal reporter on daca video,0.0
5509,watch sarah palin dehumanizes black people they re thug not people,0.0
8892,so about that stand down order in benghazi from hillary it never happened video,0.0
1869,just in man child boast he s the best president ever doesn t know how long he s been in office,0.0
14133,uphill battle loom a trump seek revamped healthcare plan,1.0
16233,business euphoria over trump give way to caution uncertainty,1.0
19633,exclusive top reason american will vote for trump to stop clinton poll,1.0
16582,trump s nuclear remark test bid to improve russia tie,1.0
13755,israeli intel expert alarmed by trump leak but play down any damage,1.0
15581,white house defends move to curb regulation,1.0
13978,u s congress to give puerto rico short term medicaid help,1.0
11886,u s house panel issue subpoena to justice department over trump dossier democrat,1.0
15629,u s republican ax disclosure emission rule on energy,1.0
10522,factbox from tax to budget what is on u s congress to do list,1.0
4123,ivanka won t defend trump s rigged election claim in awkward pre debate interview video,0.0
7850,40 of floridian believe this republican candidate may be a serial killer,0.0
6797,washed up crazy singer accuses saturday night live of worshipping satan,0.0
6755,what this trump company did to a veteran will disgust you,0.0
15586,erdogan trump agree joint action against islamic state in syria turkish source,1.0
15681,trump administration reviewing cuba policy white house spokesman,1.0
8325,lying liar behind baby part video reject plea deal demand apology video,0.0
13009,republican healthcare bill imperiled with 22 million seen losing insurance,1.0
1454,trump say he gave classified info to russia for humanitarian reason and get wrecked tweet,0.0
11032,judge give research firm in trump russia probe more time to answer subpoena,1.0
5379,watch cop caught on video saying black have violent tendency,0.0
8770,south carolina governor nikki haley say we ve never passed racist law in this country,0.0
7847,republican lawmaker say rape won t cause pregnancy especially in case of incest audio,0.0
14743,senator advised house vote on healthcare unlikely before monday aide,1.0
9331,grammys nominate all black artist snub country music white musician over white supremacy concern boycottgrammys,0.0
13309,u s concerned iraqi kurdish referendum will distract from war state department,1.0
17229,european leader and obama to discus russia sanction in berlin source,1.0
7291,nra recreates child s story and give all the hero gun image,0.0
7751,watch karl rove get proven wrong about his virginia prediction in le than five second video,0.0
9876,finger wagging maxine water on illegal alien and the wall this is their country video,0.0
18254,philippine scramble to soothe tension after obama slur,1.0
1214,a huge percentage of american think trump fired james comey only to protect himself,0.0
18426,ukrainian mp offer more detail on alleged payment to trump campaign chief,1.0
11596,china tell japan not to abandon dialogue over north korea,1.0
14867,group of 40 u s house democrat oppose delay of labor dept retirement rule,1.0
2345,bombshell trump ag talked to russian official twice during campaign and lied about it,0.0
2267,cory booker scorch trump over new muslim ban in blistering tweetstorm,0.0
728,gop rep blame medium for trump s attack on session,0.0
10283,good to go top trump aide gave inaugural day ok to nuclear plan congressman,1.0
1120,russia claim they may have killed isi leader al baghdadi,0.0
16014,factbox 70 year of the special relationship between the united state and britain,1.0
18770,cia director say he would resign if ordered to resume waterboarding,1.0
10421,trump tap fifth third lawyer mcwilliams to lead fdic,1.0
19307,commentary how long before north korea can nuke a u s city,1.0
10929,return manafort s money democrat demand of california republican,1.0
2493,watch trump assumes black reporter can set up a meeting with black lawmaker for him,0.0
11685,u s senate to hold hearing on republican healthcare proposal,1.0
67,cnn blister trump after he attack them for bad representation that s your job tweet,0.0
15291,china say no intention of using currency devaluation to it advantage,1.0
1327,trump post fox news story using anonymous source to vindicate kushner entire world call b,0.0
4105,this kansa republican thought touting profound hitler quote wa a good idea it wasn t,0.0
4503,early voting in north carolina show great news for democrat,0.0
18676,white house call for malaysian transparency in wake of fund scandal,1.0
1192,newt gingrich s new tell all book reveals trump s grossest habit while on campaign,0.0
3203,watch democratic rep shred republican for trying to repeal obamacare,0.0
16042,trump to sign executive action on border security immigration enforcement,1.0
6139,check out the infuriating thing malia obama did that ha conservative calling her n image,0.0
4554,trump s latest campaign promise may be his most horrible one yet,0.0
4162,trump amp up feud with paul ryan kick gop civil war into high gear tweet,0.0
15262,democrat pick perez to lead party against trump,1.0
16781,republican win senate runoff in louisiana giving party 52 seat,1.0
262,trump loses his sh t on twitter because the medium told the truth about him again,0.0
1968,april ryan describes in harrowing detail what it feel like to be abused by sean spicer video,0.0
13593,former trump campaign adviser page to testify in russia probe on june 6 abc news,1.0
14105,white house say vote on healthcare plan may not come for week,1.0
3389,obama promise huge action in hacking scandal trump and putin are terrified video,0.0
15562,china say attache great importance to tie after receiving trump letter,1.0
2367,paul ryan just dropped the perfect bombshell on trump humiliates him over russia video,0.0
14616,trump tell lawmaker he expects deal very quickly on healthcare,1.0
6617,the revolution won t be beat here s how sander is going to change the democratic party video,0.0
8978,mark zuckerberg s perfect facebook comment to grandmother prof he s a badass feminist,0.0
14684,instant view republican pull obamacare repeal bill,1.0
16133,top trump aide plan talk in canada with trudeau team source,1.0
15147,kremlin say u s military boost should not disrupt balance of power,1.0
17262,mexico president to show pragmatism dealing with trump,1.0
19841,nearly half australian shrink at prospect of president trump poll,1.0
7138,fact checker clear hillary of big oil bribe,0.0
14397,france germany to pursue syria peace effort through u n,1.0
3612,trump s possible dhs pick threatened to destroy medical examiner for exposing sickening truth,0.0
7734,elizabeth warren attacked a a phony liberal for not endorsing sander,0.0
19535,trump aide dismisses audio tape a democrat raise character issue,1.0
12113,trump fire adviser bannon,1.0
4814,irs slam trump foundation for breaking the law,0.0
994,sally yates i refused to lie and say muslim ban wasn t based on religion when we all know it is,0.0
747,trump ha total unhinged scatter brained mental meltdown for the entire world to see,0.0
240,if this missouri senate candidate is for real he s a real subhuman scumbag,0.0
17642,clinton lead trump 42 to 36 percent a he loses woman s support poll,1.0
15062,no reason to believe trump is target of any investigation white house,1.0
1355,breaking fbi suspect jared kushner of being a russian stooge detail,0.0
6674,student lose it after conservative speaker tell them feminism is cancer video,0.0
18464,talk of shifting fund away from trump premature republican official,1.0
4999,cnn panelist laugh in corey lewandowski s face after hearing new trump victory plan video,0.0
16664,putin turned russia election hack in trump s favor u s official,1.0
14108,u s top court preserve alabama campaign finance curb,1.0
1466,james clapper just publicly said trump is destroying our democracy video,0.0
19128,russian steal research on trump in hack of u s democratic party,1.0
2910,saturday night live s post inauguration opener wa exactly the laugh we needed video,0.0
17993,bridgegate testimony could cut christie s last political lifeline,1.0
12164,u s trade envoy lighthizer say nafta ha failed american,1.0
4100,watch weird al yankovic relives the third debate and it s beyond compare,0.0
15616,german defense minister to meet u s s mattis on friday,1.0
18228,biden asks u s congress to allow unencumbered zika funding vote,1.0
9047,obama announces unfinished business for 2016 and the right will hate it video,0.0
18658,trump leaf some on wall street wary and confused,1.0
19253,u s lawmaker want more iran sanction but cannot agree,1.0
7843,crazy trump girl stun cnn host with rumor about marco rubio s gay lifestyle video,0.0
10360,factbox republican cut side deal to push through u s senate tax bill,1.0
1397,despite being warned trump immediately give saudi host an insulting middle finger gesture,0.0
15514,with eye on obamacare price take helm a u s health secretary,1.0
8144,trump exposed a a speed tweaker suddenly his megalomania make a little more sense,0.0
14093,trump s push to fund wall may be delayed a government shutdown loom,1.0
10354,white house trump spoke to moore endorsed his senate campaign,1.0
4574,jan brewer there were birther democrat all over the country video,0.0
12844,fresh from budget deal illinois awaits fate of credit rating,1.0
13962,new york girds itself for trump s first visit a president,1.0
16017,trump say he will order safe zone for syria,1.0
5067,leaked footage of johnny depp show how aggressive he wa to amber heard video,0.0
7517,trump supporter give nazi salute tell reporter to go to f cking auschwitz video,0.0
18585,federal judge strike down part of wisconsin voter law,1.0
4729,cnn finally doe it job hammer trump with his illegal donation video,0.0
3150,trump sabotage his own call for unity by calling democratic leader a clown,0.0
15268,first planned north korea u s contact in trump administration canceled wsj,1.0
5633,busted here s the proof trump doesn t have a much money a he say he doe,0.0
11135,trump say he will work with congress on more aid for puerto rico,1.0
5574,one group of gop voter may vote blue for the first time in 60 year because of trump,0.0
13904,u s house approves tighter north korea sanction,1.0
869,apparently donald trump ha an imaginary xenophobic friend named jim,0.0
15337,u s conservative cancel invitation for firebrand commentator,1.0
12671,trump say tariff on steel import could happen,1.0
4161,joe biden just skewered donald trump for bragging about sexual assault video,0.0
18963,adios three amigo obama head to last summit with canada mexico,1.0
12538,white house say it is reviewing house bill on russia sanction,1.0
4476,watch megyn kelly take a shot at hannity by wondering when trump will talk to a real journalist,0.0
4484,biographer say trump might not actually be a billionaire he just make it up video,0.0
5898,two dozen cop across five california precinct had sex with teenager video,0.0
17284,calpers chief see volatility until trump implement plan,1.0
18462,trump rail against press in response to report of chaos,1.0
6331,john oliver issue formal invitation to trump s make believe publicist and it s brilliant video,0.0
12213,u s judge order illinois to boost disabled care,1.0
15284,federal prosecutor question nyc mayor over fundraising report,1.0
13248,factbox review of u s national monument could unlock new energy reserve,1.0
7929,fox news host s head explodes over sander supporter s moral stance on tax video,0.0
11394,congress need to examine gun bump stock device house speaker,1.0
6115,watch trump s campaign manager get brutally called out for this pathetic lie video,0.0
12249,trump appoints chatterjee to chair energy commission,1.0
1981,sean spicer just said something about trumpcare that will make trump pissed detail,0.0
12648,white house developing comprehensive biosecurity strategy official,1.0
3501,major city slap greedy ceo like trump with tax penalty to fight income inequality,0.0
18167,briton pleads guilty to weapon charge over trump rally incident,1.0
3013,watch michael steele call out trump for attacking civil right icon rep john lewis,0.0
3997,christian create grisly haunted house claiming pulse nightclub victim got what they deserved,0.0
15113,senator push trump to release white house mar a lago visitor log,1.0
17195,u s spy chief to resign a trump take office,1.0
2978,watch cnn panel explodes after rick santorum give disgusting defense of trump s racism,0.0
15500,gere fault trump for blurring meaning of refugee and terrorist,1.0
301,watch war veteran john mccain destroys draft dodger trump s anthem protest whining,0.0
17782,rejecting trump wall street republican donor scatter largesse,1.0
17691,trump call for 21st century glass steagall banking law,1.0
9971,bombshell report nsa offered to give hillary s email to fbi james comey rejected them,0.0
2898,the dictionary delivers epic smackdown of kellyanne conway s alternative fact bullsh t,0.0
9342,lol president trump want network who push most fakenews coverage of your favorite president me to receive a hilarious award,0.0
313,fox news just proved trump is using fake video to try to start war with iran,0.0
10216,u s treasury tax study slammed a fake math by democrat,1.0
6951,poverty kill a the rich live longer than ever infographic,0.0
4491,watch fox host whine how it s not fair that men can t condescend to woman,0.0
580,marco rubio call out trump for his refusal to acknowledge the heinous white supremacist violence,0.0
3912,breaking dir comey just crushed the gop s fantasy of endless clinton investigation tweet,0.0
2504,trump just demanded the new york time apologize for exposing treason it didn t go well for him tweet,0.0
14271,u s tax reform debate move away from ryan blueprint,1.0
13490,kathy griffin loses cnn deal after photo with fake severed trump head,1.0
6262,two stunning new poll show these staunch red state could turn blue to avoid electing trump,0.0
14654,trump tax plan face rockier road after bruising healthcare loss,1.0
10301,congress tax negotiator may have final bill before dec 22,1.0
6440,back in 2006 trump defended hillary on her iraq vote knowing she wa lied to,0.0
1520,former mccain chief of staff think u s need a democratic congress,0.0
15107,trump s new travel ban raise bar for legal challenge,1.0
11637,bank will not be allowed to do business with both u s and north korea mnuchin,1.0
10994,twitter ban ad from two russian medium outlet cite election meddling,1.0
12905,in afghanistan u s senator call for coherent policy from trump,1.0
19640,alabama s top judge face ethic charge over gay marriage order,1.0
11697,trump nikki haley to share u s spotlight at u n gathering,1.0
4628,whiny trump lash out like a toddler at pastor who shut him down video,0.0
15179,russia shrug off session uproar say ha daily contact with u s partner,1.0
9666,john mccain explodes on young fox reporter call him dumb and stupid for asking if his vote are protest of trump video,0.0
9393,boom trump hit back at ucla player s father for dissing his effort to get son released from china,0.0
1218,this lawyer just obliterated the gop s interpretation of comey s remark tweet,0.0
5266,bill maher it s time hillary clinton becomes the super villian the gop created video,0.0
27,watch fox host call for a cleansing of the fbi and to arrest everyone investigating trump,0.0
17819,new hampshire senate race is tight despite trump focus,1.0
3554,lady of the view hilariously roast trump for throwing twitter hissy fit over snl video,0.0
8741,the head of the nra just issued the dumbest challenge ever to president obama video,0.0
15442,kremlin dismisses report of trump campaign contact with russian spy,1.0
15254,trump s trade czar expected to get easy u s senate confirmation,1.0
14570,u s judge view 25 million trump university settlement favorably,1.0
17527,fending off foe clinton blaze a trail with white house in sight,1.0
5582,potential trump vp pick running away from him in drove,0.0
5649,watch new clinton ad brilliantly go after trump s product that are not made in the usa,0.0
6745,bill maher hilariously humiliates ted cruz with fact you didn t know about him video,0.0
4030,donald trump the hundred of people i insulted on twitter deserved it,0.0
2129,rand paul s solution for healthcare is only half horrible video,0.0
14021,exclusive trump say u s want fair treatment in climate pact,1.0
7587,bernie sander ha something to say about donald trump and america need to hear it video,0.0
18314,takata part involved in blast were shipped properly ntsb,1.0
11184,greek prime minister say turkey should continue it european orientation,1.0
10105,trump u s ha no choice but to deal with north korea arm challenge,1.0
17358,former los angeles mayor villaraigosa enters california governor race,1.0
10215,nuclear plan backer denies inauguration day text with top trump aide,1.0
12153,trump to make august cost sharing payment to health insurer,1.0
9399,crooked democrat congresswoman corrine brown found guilty of stealing scholarship money from child blame racism for verdict,0.0
5897,orlando gunman s tie to anti gay muslim extremist exposed video,0.0
3924,hillary s secret weapon for the end of her campaign is trump s biggest piece of kryptonite,0.0
9369,wow nasty liberal attack 9 year old girl after video showing her getting excited to see donald trump go viral i will punch that lil girl in ha face,0.0
12970,afghan who helped u s force may get more visa under defense bill,1.0
8450,black gop super pac is secretly all white,0.0
6118,donald trump implies that he want the national mall to be torn up video,0.0
1046,watch justin trudeau ha the perfect response to trump s idiotic tweet,0.0
16052,trump clear way for controversial oil pipeline,1.0
18710,justice department change social medium policy after rogue tweet criticizing cnn,1.0
14587,white house aim to be forthright in congress probe on russia spokesman,1.0
18163,icahn say trump better for u s economy than clinton,1.0
12606,new trump communication director promise crackdown on medium leak,1.0
8963,watch seth meyers hilarious and convincing argument about trump s chance in the primary video,0.0
2491,eric trump just asked the labor department to let him hire foreign worker again,0.0
14818,trump say preparing new executive action to save coal mining,1.0
6922,trump us eric garner s dying word to mock mitt romney his supporter roar with laughter,0.0
2297,breaking trump top off insane weekend by announcing a new muslim ban,0.0
19237,influential house conservative say cannot back trump at this time cnn,1.0
13077,in high level talk u s asks china to do more to rein in north korea,1.0
3401,breaking putin directly orchestrated hack to get trump elected video,0.0
683,mccain just brutally called out trump for his hypocritical support of russia,0.0
13711,trump special counsel appointment hurt our country terribly tv report,1.0
13380,u s mexico nearing deal on sugar mexico s guajardo,1.0
4150,expert on voting fraud destroys trump s lie in blistering twitter attack tweet,0.0
8463,the brit have dubbed a donald trump speech with a cockney accent and it s brilliant video,0.0
8777,right wing broadcaster teenage girl is a prostitute for being afraid of bundy militia video,0.0
10544,flynn s lawyer cut talk with trump team signaling mueller cooperation ny time,1.0
13485,trump administration approves tougher visa vetting including social medium check,1.0
18884,trump meet senator ernst amid vice presidential speculation,1.0
3527,tina fey skewer trump for being a chump who can t muster the dignity of a seventh grader,0.0
14110,trump to set new executive order on environment energy this week,1.0
4014,revealed trump wa a creepy pervert with pregnant woman video,0.0
14190,france say pressure needed to stop north korea crossing next nuclear hurdle,1.0
8405,lunatic glenn beck prepares to move his show to israel ahead of government collapse video,0.0
11083,u s judge question state seeking to restore obamacare payment,1.0
19351,rubio warms to trump but will not be his vice president,1.0
7253,donald trump effigy burned across mexico during easter ritual image,0.0
14011,exclusive trump vow to fix or scrap south korea trade deal want missile system payment,1.0
7319,watch this democratic congressman obliterate republican for their racism,0.0
3942,unhinged trump supporter hold child at gunpoint over damaged trump sign video,0.0
2418,elderly voter shame tom cotton for trying to take away her dying husband s healthcare video,0.0
766,kushner take the only life boat watch junior and manafort drown from the shore,0.0
2770,trump s muslim ban ha one major cheerleader that is very very dangerous detail,0.0
10762,trump warns rogue regime north korea of grave danger,1.0
5645,anti abortion law collapse in major defeat for the right,0.0
17851,clinton campaign chief podesta fbi probing hack of his email,1.0
4261,breaking trump s taj mahal shuts down thousand of job lost detail,0.0
16190,nason former treasury official being vetted for fed role source,1.0
5692,report after million promised trump gave barely more than 1 000 a year to charity,0.0
11185,u s senator probe pentagon on russian source code review,1.0
3996,ohio democratic headquarters vandalized with literal load of sh t tweet,0.0
170,here s what we all need to do if trump move to fire mueller and shut down the russia probe,0.0
4304,watch trump supporting conservative writer say the race is over because of p ssy remark,0.0
15210,new trump travel order will aim to short circuit legal challenge,1.0
17036,green party s stein file in pennsylvania for recount in presidential vote politico,1.0
10910,senate panel to vote next week on online sex trafficking bill,1.0
1604,madeleine albright trump need to stay the f ck away from kim jong un video,0.0
14999,mike penny to tour asia next month amid security crisis,1.0
11035,senator flake expects more republican to denounce trump,1.0
14896,florida governor replaces anti death penalty prosecutor,1.0
1183,trump biographer the donald ha a long history of lying about taping people to intimidate them,0.0
9569,just in dallas cowboy owner jerry jones is leading effort to oust nfl commissioner roger goodell,0.0
13768,u s security adviser say trump did not cause lapse in national security,1.0
14336,trump explained u s position on thaad to xi south korea,1.0
16450,schumer urge delay in confirmation hearing say review incomplete,1.0
7943,106 year old woman s dance with the obamas is the most adorable thing ever video,0.0
13189,man who accused seattle mayor of sexual abuse drop lawsuit,1.0
10318,senior lawmaker conyers leaf u s congress after harassment accusation,1.0
3578,watch democrat release video perfectly highlighting hypocrisy of trump s appointment,0.0
5680,80 year old man gun down 81 year old over church loan video,0.0
5155,rio olympics opening ceremony had a big message that made conservative foam at the mouth,0.0
8234,texas man shoot puppy that pooped in his yard find himself on the receiving end of gunfire video,0.0
10600,trump say u s senate candidate moore should leave race if allegation true,1.0
17394,pledging unwavering defence nato brace for trump,1.0
110,alabama republican just defended pedophilia using the bible,0.0
936,the internet eviscerates whiny nikki haley after she complains about having to do her job tweet,0.0
12324,exclusive grand jury subpoena issued in relation to russian lawyer trump jr meeting source,1.0
17279,trump win democratic setback cloud pelosi s future a leader,1.0
8330,watch the weird ad george w bush made for his little brother jeb,0.0
9600,watch dr ben carson hit back at his critic like only a brain surgeon can do video,0.0
3147,chuck schumer ha a brilliant response to trump calling him a clown,0.0
19519,former trump girlfriend rebuts ny time story on history with woman,1.0
14776,trump somewhat vindicated by lawmaker s statement on surveillance,1.0
19392,house speaker ryan say he ha not decided on trump,1.0
10500,senate panel vote to advance tax bill,1.0
19797,exclusive u s agency split over fingerprinting parent of child immigrant,1.0
4600,watch trump from 2011 wa definitely sure obama wasn t born in the usa,0.0
26,accused child molesting senate candidate roy moore side with putin over reagan video,0.0
10064,fight over alaska arctic drilling ha just begun opponent vow,1.0
9048,damning new evidence show how israel bribed republican traitor to sabotage obama on iran deal,0.0
2165,cbo post review of republican healthcare plan it s a bloodbath 24 million uninsured detail,0.0
17418,factbox republican retain control of senate house,1.0
4064,top lawyer go after trump offer to defend his accuser for free tweet,0.0
18257,no 2 house democrat opposes temporary gov t spending bill,1.0
11209,firm behind trump dossier decline to respond to house panel s subpoena,1.0
2125,palm beach county look to levy tax on mar a lago to pay for cost of trump s expensive visit,0.0
14087,factbox u s congress investigates link between trump and russia,1.0
11335,pentagon say diplomatic tension with turkey not affecting military operation,1.0
14913,trump put the skinny in his skinny budget,1.0
12654,senator corker back obamacare repeal with reasonable transition statement,1.0
6063,watch president no f cks left obama tear gop lie apart limb by incredibly stupid limb,0.0
2860,trump just praised fox news rating and attacked cnn again then got crushed by twitter tweet,0.0
9209,watch international shoplifting punk liangelo ball make disgusting admission about his apology to president trump prof he s no better than his ungrateful dad,0.0
8131,cop hold gun on black delivery man during routine traffic stop video,0.0
3560,trump lied about spontaneous call with taiwan they had been planning to talk for month,0.0
14850,white house tax reform may begin in late spring spicer,1.0
7719,tina fey and rachel maddow go head to head on the tonight show video,0.0
11610,u s official to hold friday briefing on enhanced global security,1.0
12836,seattle lawmaker pas tax on highest earner mayor eager to be sued,1.0
10874,trump tap fed centrist powell to lead u s central bank,1.0
14673,after healthcare flop white house seek help from congress on tax,1.0
1535,mcconnell say he ll obstruct any effort to hire independent special prosecutor,0.0
14866,white house intruder wa on ground for 16 minute before arrest secret service,1.0
15069,industry question higher insurance cost under republican plan,1.0
3489,new poll show how batsh crazy trump fan are give them a brutal reality check image,0.0
10220,justice department reviewing option after ruling on transgender recruit white house,1.0
10279,democratic senator franken face pressure to resign announcement loom,1.0
4159,t shirt were sold outside bill game with rifle sight on kaepernick image,0.0
10263,manafort s work on draft op ed doe not violate gag order defense lawyer,1.0
19280,vietnamese general say first purchase of u s weapon some way off,1.0
9484,first lady melania trump just set alec baldwin straight on his lie about her,0.0
10075,u s tax cut will not make housing more affordable analyst,1.0
10784,former u s homeland security official back nominee ahead of hearing,1.0
520,gop lawmaker blame obama for staging racist mayhem in charlottesville,0.0
11907,subdued by harvey congress reconvenes facing fiscal test,1.0
10094,house plan would increase trump s disaster aid request,1.0
9119,priceless watch msnbc host s shocked response when gop lawmaker call for purge of deep state fbi and doj,0.0
9422,ucla player hold press conference finally thank president trump video,0.0
19515,australian opposition leader back clinton slam trump,1.0
4256,high profile attorney to represent trump s alleged rape victim in upcoming trial video,0.0
3953,america laugh at melania trump for hypocritically whining about cyberbullying,0.0
2698,trump tweet we must keep evil out of our country so american tell him to get the hell out tweet,0.0
566,right wing extremist try to repeat oklahoma city bombing a nazi terrorize charlottesville,0.0
13050,a debt limit loom house leader eye bipartisan deal,1.0
9840,austin fight break out between police and soros commie video,0.0
3852,after loss democratic senate candidate writes statement that every single progressive should see,0.0
17914,u s republican group hit by russian linked virus researcher,1.0
638,hey trump fan trump hasn t improved the economy one single bit and here s proof,0.0
17983,california eyeing cosby end statute of limitation for rape,1.0
15066,u s intel law enforcement official aware of cia breach since late last year,1.0
17414,trump invite netanyahu to meeting at the first opportunity israel,1.0
16604,trump discussed mideast peace in call with egypt s sisi,1.0
6877,bernie sander console sister of police violence victim in emotional backstage discussion video,0.0
4539,trump say black are in worse shape than during slavery video,0.0
2368,trump s epa admin guilty of lying to congress during his confirmation republican silent,0.0
2936,trump scrambling to fill over 600 empty post literally ha one option ahead of swearing in,0.0
4961,campaign manager i m white i wa moved by trump s remark about black people video,0.0
10993,u s belatedly begin to comply with russia sanction law,1.0
12292,russia s kislyak talk with trump s ex security aide absolutely transparent,1.0
10079,trump aide hope win on tax will stem slide in poll number,1.0
17132,trump considering dallas investor ray washburne for interior secretary cnbc,1.0
5707,watch elizabeth warren skewer donald trump for cheering for financial setback that benefit him,0.0
9194,newt gingrich slam doj s session it s time for the attorney general to step up to the plate and do his job video,0.0
18074,european union asks obama to stop 9 11 saudi bill,1.0
16748,trump tap goldman sachs executive cohn for key economic post,1.0
19278,clinton open up double digit lead over trump nationwide reuters ipsos poll,1.0
16238,u s supreme court justice fret over offensive trademark,1.0
5463,mi gov rick snyder appoints former oil lobbyist to protect mi s environment,0.0
12946,u s see business a usual at port of entry when travel ban start,1.0
6245,lesbian couple beaten arrested for holding hand win 80 000 settlement video,0.0
7256,bundy militia fan continue threat to kill oregon authority,0.0
16466,congressman question trump on u s russia friendship,1.0
3597,with just one phone call trump shatters our relationship with china,0.0
3455,even fox news is turning against trump call president elect worse than clinton video,0.0
12752,russia s putin hope dialogue with trump will continue,1.0
13675,new russia probe leak threaten to derail trump s foreign trip,1.0
1022,piece of sh t gop senator immediately regret trolling bernie sander over trumpcare,0.0
14401,syria say u s attack killed six caused extensive damage,1.0
6686,watch this nc hb2 republican spew utterly vile lgbt hatred keep our state straight video,0.0
15983,u s consumer financial agency s backer seek to fight for it in court,1.0
15150,trump s epa budget proposal target climate lead cleanup program,1.0
2022,watch rachel maddow laugh at republican effort to pas universally hated trumpcare bill,0.0
16261,trump commerce nominee ross to tell senator i am not anti trade,1.0
4549,watch donald trump say constitution should not give everyone the right to due process,0.0
8987,a chick fil a got shut down in nyc over fly in food conservative claim religious persecution,0.0
4258,a trump collapse team clinton make a huge new move to crush the gop,0.0
4184,watch bill maher absolutely wreck red state voter for putting party over humanity video,0.0
10453,factbox trump on twitter nov 30 nytimes,1.0
13231,u s defense dept need to better manage it finance gao,1.0
6078,hillary call in live to cnn to pummel trump on veteran donation video,0.0
2328,rachel maddow obtains document that mean very bad news for trump s muslim ban,0.0
1628,watch former reagan adviser is totally disgusted by trump s divisive rally speech,0.0
19202,clinton tell trump delete your account fueling twitter war,1.0
11543,u s drug enforcement chief to step down from agency,1.0
16541,trump assails gm over car production in mexico threatens tax,1.0
10049,spy chief pressure congress to renew expiring surveillance law,1.0
2214,report clueless trump unaware top adviser wa foreign agent say white house,0.0
13299,trump still standing but damaged by comey s testimony,1.0
12776,factbox trump on twitter july 12 hillary clinton trump jr bastille day,1.0
17293,election over congress pivot to lame duck debate over spending,1.0
6426,heidi cruz ted s failed campaign is just like the fight to end slavery,0.0
2070,trump s terrible monday ha a major historian suggesting that treason hang over his administration,0.0
1381,report foreign leader forced to praise trump s electoral win to get him to have a conversation,0.0
2086,comey confirms fbi investigation into trump s collusion with russia during election video,0.0
7036,wi supreme court justice penned column mocking queer degenerate with aid,0.0
368,oh how the handsome have fallen gainesville hot cop turn out to be hiding some nazi tendency,0.0
9845,flashback mark steyn why the u is becoming a banana republic video,0.0
11698,ex trump aide flynn s family creates fund for enormous legal fee,1.0
10464,tax trigger idea for senate tax bill swiftly draw critic,1.0
14073,mnuchin say business tax rate at 15 percent in trump tax plan,1.0
1002,trump moronically claim entire russia investigation is a lie because cnn responsibly retracted one story,0.0
5988,ap report hillary clinton ha reached the delegate threshold making her the democratic nominee,0.0
19758,u s lawmaker debate funding gimmick in defense policy bill,1.0
7302,wearenotthis twitter destroys nc gov and gop over sweeping anti lgbt legislation tweet,0.0
17217,u s panel urge ban on china state firm buying u s company,1.0
1231,obama and justin trudeau had dinner tuesday for a moment the world felt sane again,0.0
13457,britain disappointed with trump s climate move,1.0
5059,trump blame medium conspiracy for low number in his latest unhinged twitter rant tweet,0.0
2868,just day in trump administration ready to dump top staffer,0.0
16852,trump to pick foe of obama climate agenda to run epa source,1.0
